location,zone,tank_id,tank_id_raw,date,period,dissolved_oxygen,temperature,ph,ammonia,nitrate,nitrite,remarks
Fish Tank 3,Fish Tanks,202,202,2025-07-22,afternoon,5.32,33.2,,,,,
Fish Tank 3,Fish Tanks,202,202,2025-07-23,afternoon,7.37,33.0,,,,,
Fish Tank 3,Fish Tanks,202,202,2025-07-23,morning,5.69,29.5,,,,,
Fish Tank 3,Fish Tanks,202,202,2025-07-24,afternoon,5.37,33.0,,,,,
Fish Tank 3,Fish Tanks,202,202,2025-07-24,morning,6.56,29.3,,,,,
Fish Tank 3,Fish Tanks,202,202,2025-07-25,afternoon,8.66,33.1,,,,,
Fish Tank 3,Fish Tanks,202,202,2025-07-28,afternoon,7.67,32.9,,,,,
Fish Tank 3,Fish Tanks,202,202,2025-07-28,morning,6.57,29.2,,,,,
Fish Tank 3,Fish Tanks,202,202,2025-07-29,afternoon,4.51,33.9,,,,,
Fish Tank 3,Fish Tanks,202,202,2025-07-29,morning,5.64,29.9,,,,,
Fish Tank 3,Fish Tanks,202,202,2025-07-30,afternoon,5.62,31.0,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-01,afternoon,6.13,32.9,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-01,morning,6.47,29.1,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-02,afternoon,5.11,30.8,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-02,morning,6.48,29.1,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-03,morning,5.91,27.9,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-04,afternoon,6.12,31.6,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-04,morning,5.19,28.6,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-08,afternoon,6.29,31.5,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-10,afternoon,5.92,30.0,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-10,morning,6.32,29.1,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-11,afternoon,6.23,32.0,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-11,morning,6.53,28.1,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-15,afternoon,5.5,32.8,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-15,morning,5.8,29.0,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-16,afternoon,4.59,32.5,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-17,afternoon,4.91,33.1,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-17,morning,5.4,29.8,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-18,afternoon,5.61,33.2,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-18,morning,4.8,29.8,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-21,afternoon,6.58,32.9,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-21,morning,6.27,29.0,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-22,afternoon,5.07,33.3,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-23,afternoon,6.07,33.4,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-23,morning,6.07,29.4,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-24,afternoon,6.55,33.0,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-24,morning,6.54,29.2,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-25,afternoon,9.46,33.1,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-28,afternoon,7.07,33.0,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-28,morning,6.23,29.1,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-29,afternoon,4.52,34.0,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-29,morning,5.51,29.8,,,,,
Fish Tank 3,Fish Tanks,203,203,2025-07-30,afternoon,6.16,30.6,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-01,afternoon,6.24,32.8,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-01,morning,6.53,29.1,6.63,2.0,1.8,0.082,
Fish Tank 3,Fish Tanks,205,205,2025-07-02,afternoon,5.12,30.7,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-02,morning,6.44,29.2,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-03,morning,5.93,27.8,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-04,afternoon,6.14,31.5,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-04,morning,5.7,28.6,6.9,1.6,1.3,0.035,
Fish Tank 3,Fish Tanks,205,205,2025-07-08,afternoon,6.2,31.4,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-10,afternoon,5.37,29.9,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-10,morning,6.16,29.0,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-11,afternoon,5.52,31.8,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-11,morning,5.85,28.1,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-15,afternoon,5.6,32.7,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-16,afternoon,4.61,32.4,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-17,afternoon,5.1,33.0,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-17,morning,5.25,29.8,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-18,afternoon,6.31,33.0,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-18,morning,5.23,29.8,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-21,afternoon,6.34,32.7,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-21,morning,6.05,28.9,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-22,afternoon,5.45,33.1,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-23,afternoon,6.78,32.0,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-23,morning,6.0,29.4,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-24,afternoon,6.2,32.8,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-24,morning,6.77,29.2,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-25,afternoon,9.57,32.9,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-28,afternoon,6.14,32.9,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-28,morning,6.1,29.2,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-29,afternoon,4.9,33.8,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-29,morning,5.37,29.7,,,,,
Fish Tank 3,Fish Tanks,205,205,2025-07-30,afternoon,6.09,30.6,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-01,afternoon,6.26,32.8,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-01,morning,6.72,29.0,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-02,afternoon,5.3,30.7,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-02,morning,6.52,29.3,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-03,morning,6.15,27.8,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-04,afternoon,6.46,31.4,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-04,morning,6.05,28.6,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-08,afternoon,6.3,31.5,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-10,afternoon,6.07,29.8,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-10,morning,6.13,29.0,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-11,afternoon,6.11,31.7,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-11,morning,6.34,28.0,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-15,afternoon,5.59,32.6,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-16,afternoon,4.66,32.2,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-17,afternoon,5.08,32.8,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-17,morning,5.73,29.7,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-18,afternoon,6.23,32.9,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-18,morning,5.12,29.7,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-21,afternoon,6.64,32.5,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-21,morning,6.4,29.0,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-22,afternoon,5.48,33.0,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-23,afternoon,6.56,32.0,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-23,morning,5.93,29.4,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-24,afternoon,6.26,32.6,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-24,morning,7.05,29.1,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-25,afternoon,9.45,32.8,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-28,afternoon,5.91,32.7,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-28,morning,6.0,29.1,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-29,afternoon,5.03,33.8,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-29,morning,5.33,29.7,,,,,
Fish Tank 3,Fish Tanks,206,206,2025-07-30,afternoon,5.23,30.7,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-01,afternoon,5.95,32.7,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-01,morning,6.57,28.9,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-02,afternoon,5.17,30.7,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-02,morning,6.47,29.1,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-03,morning,5.93,27.8,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-04,afternoon,5.07,31.2,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-04,morning,5.91,28.6,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-08,afternoon,6.23,31.3,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-10,afternoon,5.91,29.7,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-10,morning,6.4,28.9,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-11,afternoon,5.76,31.4,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-11,morning,6.6,27.9,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-15,afternoon,5.46,32.5,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-16,afternoon,4.52,31.9,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-17,afternoon,5.09,32.4,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-17,morning,5.64,29.6,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-18,afternoon,5.59,32.7,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-18,morning,5.49,29.6,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-21,afternoon,5.9,32.4,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-21,morning,6.34,29.0,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-22,afternoon,5.01,32.9,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-23,afternoon,6.48,32.0,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-23,morning,5.96,29.3,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-24,afternoon,5.27,32.4,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-24,morning,6.55,29.1,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-25,afternoon,7.98,32.5,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-28,afternoon,5.07,32.4,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-28,morning,5.68,29.1,7.18,7.7,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-29,afternoon,4.83,33.6,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-29,morning,5.52,29.6,,,,,
Fish Tank 3,Fish Tanks,207,207,2025-07-30,afternoon,5.25,30.8,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-01,afternoon,5.9,32.7,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-01,morning,6.78,28.8,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-02,afternoon,5.03,30.8,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-02,morning,6.22,29.2,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-03,morning,5.93,27.8,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-04,afternoon,5.74,31.1,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-04,morning,5.94,28.8,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-07,afternoon,6.07,32.4,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-07,morning,,,7.05,1.8,0.1,0.93,
Fish Tank 3,Fish Tanks,208,208,2025-07-08,afternoon,5.48,31.5,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-09,afternoon,5.25,31.0,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-10,afternoon,6.21,29.8,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-10,morning,5.86,29.0,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-11,afternoon,5.59,31.3,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-11,morning,6.73,28.0,6.88,2.65,1.1,2.12,
Fish Tank 3,Fish Tanks,208,208,2025-07-15,afternoon,4.87,32.5,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-16,afternoon,4.92,31.7,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-16,morning,5.54,28.8,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-17,afternoon,4.25,32.2,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-17,morning,5.59,29.7,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-18,afternoon,4.78,32.3,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-18,morning,5.18,29.5,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-21,afternoon,5.82,32.2,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-21,morning,6.35,29.0,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-22,afternoon,5.31,32.9,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-23,afternoon,5.68,31.6,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-23,morning,5.77,29.3,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-24,afternoon,5.6,32.1,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-24,morning,6.71,29.0,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-25,afternoon,7.82,32.3,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-28,afternoon,4.29,32.4,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-28,morning,5.75,29.2,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-29,afternoon,4.5,33.4,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-29,morning,5.17,29.6,,,,,
Fish Tank 3,Fish Tanks,208,208,2025-07-30,afternoon,5.07,31.0,,,,,
Fish Tank 3,Fish Tanks,209,209,2025-07-01,afternoon,6.11,32.7,,,,,
Fish Tank 3,Fish Tanks,209,209,2025-07-01,morning,6.78,28.9,,,,,
Fish Tank 3,Fish Tanks,209,209,2025-07-02,afternoon,5.08,30.8,,,,,
Fish Tank 3,Fish Tanks,209,209,2025-07-02,morning,6.36,29.2,,,,,
Fish Tank 3,Fish Tanks,209,209,2025-07-03,morning,6.17,27.8,,,,,
Fish Tank 3,Fish Tanks,209,209,2025-07-04,afternoon,6.28,31.4,,,,,
Fish Tank 3,Fish Tanks,209,209,2025-07-04,morning,5.78,28.8,,,,,
Fish Tank 3,Fish Tanks,209,209,2025-07-07,afternoon,5.45,32.7,,,,,
Fish Tank 3,Fish Tanks,209,209,2025-07-08,afternoon,5.65,31.5,,,,,
Fish Tank 3,Fish Tanks,209,209,2025-07-09,afternoon,5.38,31.0,,,,,
Fish Tank 3,Fish Tanks,209,209,2025-07-10,afternoon,6.06,29.7,,,,,
Fish Tank 3,Fish Tanks,209,209,2025-07-10,morning,6.25,28.9,,,,,
Fish Tank 3,Fish Tanks,209,209,2025-07-11,afternoon,5.68,31.5,,,,,
Fish Tank 3,Fish Tanks,209,209,2025-07-11,morning,6.66,27.9,,,,,
Fish Tank 3,Fish Tanks,209,209,2025-07-15,afternoon,5.6,32.6,,,,,
Fish Tank 3,Fish Tanks,209,209,2025-07-16,afternoon,4.57,31.8,,,,,
Fish Tank 3,Fish Tanks,209,209,2025-07-16,morning,5.61,28.9,,,,,
Fish Tank 3,Fish Tanks,209,209,2025-07-17,afternoon,4.91,32.3,,,,,
Fish Tank 3,Fish Tanks,209,209,2025-07-17,morning,5.44,29.8,,,,,
Fish Tank 3,Fish Tanks,209,209,2025-07-18,afternoon,5.21,32.5,,,,,
Fish Tank 3,Fish Tanks,209,209,2025-07-18,morning,5.67,29.5,,,,,
Fish Tank 3,Fish Tanks,209,209,2025-07-21,afternoon,5.4,32.2,,,,,
Fish Tank 3,Fish Tanks,209,209,2025-07-21,morning,6.43,29.0,,,,,
Fish Tank 3,Fish Tanks,209,209,2025-07-22,afternoon,5.27,32.9,,,,,
Fish Tank 3,Fish Tanks,209,209,2025-07-23,morning,5.87,29.3,,,,,
Hatchery,Hatchery,1,1,2025-07-10,morning,6.36,28.0,7.5,1.13,1.1,0.005,
Hatchery,Hatchery,1,1,2025-07-11,morning,6.96,27.5,6.9,1.67,0.0,0.006,
Hatchery,Hatchery,1,1,2025-07-12,morning,5.62,28.0,,,,,
Hatchery,Hatchery,1,1,2025-07-13,morning,6.13,27.4,6.99,5.1,2.0,0.012,
Hatchery,Hatchery,1,1,2025-07-14,morning,5.44,27.4,8.94,5.9,1.5,0.032,
Hatchery,Hatchery,1,1,2025-07-15,morning,5.95,28.0,6.96,0.87,2.6,0.053,
Hatchery,Hatchery,1,1,2025-07-16,morning,5.68,27.7,7.49,1.08,0.9,0.133,
Hatchery,Hatchery,1,1,2025-07-17,morning,6.3,29.1,7.27,0.96,0.9,0.031,
Hatchery,Hatchery,1,1,2025-07-18,morning,6.32,28.6,7.0,2.07,1.1,0.127,
Hatchery,Hatchery,1,1,2025-07-20,morning,,,6.75,2.8,,,
Hatchery,Hatchery,1,1,2025-07-21,morning,6.64,28.0,7.46,2.2,7.4,2.55,
Hatchery,Hatchery,1,1,2025-07-22,morning,5.23,28.1,,,,,
Hatchery,Hatchery,1,1,2025-07-23,morning,5.27,28.2,6.97,2.6,,,
Hatchery,Hatchery,1,1,2025-07-24,morning,8.38,28.9,,,,,
Hatchery,Hatchery,1,1,2025-07-28,morning,5.29,28.3,,,,,
Hatchery,Hatchery,1,1,2025-07-29,morning,4.95,31.4,,,,,
Hatchery,Hatchery,2,2,2025-07-10,afternoon,6.54,28.2,,,,,
Hatchery,Hatchery,2,2,2025-07-10,morning,6.7,28.0,7.32,0.87,1.2,0.004,
Hatchery,Hatchery,2,2,2025-07-11,afternoon,5.36,28.4,,,,,
Hatchery,Hatchery,2,2,2025-07-11,morning,6.69,27.4,6.95,2.35,1.1,0.016,
Hatchery,Hatchery,2,2,2025-07-12,afternoon,5.85,28.7,,,,,
Hatchery,Hatchery,2,2,2025-07-12,morning,6.05,27.9,,,,,
Hatchery,Hatchery,2,2,2025-07-13,afternoon,5.79,28.1,,,,,
Hatchery,Hatchery,2,2,2025-07-13,morning,6.1,27.4,6.8,2.7,1.1,0.012,
Hatchery,Hatchery,2,2,2025-07-14,afternoon,5.87,28.6,,,,,
Hatchery,Hatchery,2,2,2025-07-14,morning,5.98,27.4,8.44,5.9,0.9,0.006,
Hatchery,Hatchery,2,2,2025-07-15,afternoon,5.81,28.7,,,,,
Hatchery,Hatchery,2,2,2025-07-15,morning,6.7,27.7,6.95,0.73,2.4,0.023,
Hatchery,Hatchery,2,2,2025-07-16,afternoon,5.62,30.9,,,,,
Hatchery,Hatchery,2,2,2025-07-16,morning,6.0,27.7,7.52,1.2,0.5,0.092,
Hatchery,Hatchery,2,2,2025-07-17,afternoon,5.52,29.6,,,,,
Hatchery,Hatchery,2,2,2025-07-17,morning,5.77,29.1,7.23,0.98,0.8,0.02,
Hatchery,Hatchery,2,2,2025-07-18,afternoon,6.03,29.6,,,,,
Hatchery,Hatchery,2,2,2025-07-18,morning,5.94,28.3,7.3,2.16,1.1,0.08,
Hatchery,Hatchery,2,2,2025-07-20,morning,,,6.85,2.2,,,
Hatchery,Hatchery,2,2,2025-07-21,afternoon,5.09,29.0,,,,,
Hatchery,Hatchery,2,2,2025-07-21,morning,6.24,27.9,7.5,2.8,5.2,2.22,
Hatchery,Hatchery,2,2,2025-07-22,afternoon,4.67,29.1,7.61,5.5,,,
Hatchery,Hatchery,2,2,2025-07-22,morning,5.55,28.0,,,,,
Hatchery,Hatchery,2,2,2025-07-23,afternoon,6.71,31.1,,,,,
Hatchery,Hatchery,2,2,2025-07-23,morning,5.45,28.1,7.01,4.6,,,
Hatchery,Hatchery,2,2,2025-07-24,afternoon,6.29,29.5,,,,,
Hatchery,Hatchery,2,2,2025-07-24,morning,7.92,28.8,,,,,
Hatchery,Hatchery,2,2,2025-07-25,afternoon,5.83,29.5,,,,,
Hatchery,Hatchery,2,2,2025-07-28,afternoon,4.86,29.2,,,,,
Hatchery,Hatchery,2,2,2025-07-28,morning,5.1,28.2,,,,,
Hatchery,Hatchery,2,2,2025-07-29,afternoon,5.32,31.6,,,,,
Hatchery,Hatchery,2,2,2025-07-29,morning,5.54,31.4,,,,,
Hatchery,Hatchery,2,2,2025-07-30,afternoon,6.19,29.7,,,,,
Hatchery,Hatchery,3,3,2025-07-10,afternoon,6.25,28.1,,,,,
Hatchery,Hatchery,3,3,2025-07-10,morning,6.7,27.9,7.16,0.92,1.0,0.005,
Hatchery,Hatchery,3,3,2025-07-11,afternoon,5.84,28.4,,,,,
Hatchery,Hatchery,3,3,2025-07-11,morning,6.61,27.3,6.92,3.15,1.3,0.006,
Hatchery,Hatchery,3,3,2025-07-12,afternoon,5.71,28.7,,,,,
Hatchery,Hatchery,3,3,2025-07-12,morning,5.61,27.8,,,,,
Hatchery,Hatchery,3,3,2025-07-13,afternoon,5.37,28.0,,,,,
Hatchery,Hatchery,3,3,2025-07-13,morning,5.58,27.3,7.0,7.1,1.4,0.02,
Hatchery,Hatchery,3,3,2025-07-14,afternoon,4.8,28.6,,,,,
Hatchery,Hatchery,3,3,2025-07-14,morning,5.08,27.3,8.25,7.3,1.1,0.013,
Hatchery,Hatchery,3,3,2025-07-15,afternoon,5.25,28.8,,,,,
Hatchery,Hatchery,3,3,2025-07-15,morning,6.14,27.5,6.94,0.86,1.5,0.041,
Hatchery,Hatchery,3,3,2025-07-16,afternoon,5.54,30.9,,,,,
Hatchery,Hatchery,3,3,2025-07-16,morning,6.35,27.5,7.35,1.54,0.2,0.103,
Hatchery,Hatchery,3,3,2025-07-17,afternoon,5.26,29.7,,,,,
Hatchery,Hatchery,3,3,2025-07-17,morning,5.65,29.1,7.11,1.09,0.8,0.02,
Hatchery,Hatchery,3,3,2025-07-18,afternoon,5.87,29.6,,,,,
Hatchery,Hatchery,3,3,2025-07-18,morning,5.71,28.6,7.82,2.22,0.9,0.094,
Hatchery,Hatchery,3,3,2025-07-20,morning,,,6.97,2.1,,,
Hatchery,Hatchery,3,3,2025-07-21,afternoon,5.03,29.0,,,,,
Hatchery,Hatchery,3,3,2025-07-21,morning,6.57,27.9,7.84,3.3,6.0,1.87,
Hatchery,Hatchery,3,3,2025-07-22,afternoon,4.04,29.1,7.2,4.9,,,
Hatchery,Hatchery,3,3,2025-07-22,morning,5.48,27.7,,,,,
Hatchery,Hatchery,3,3,2025-07-23,afternoon,6.76,31.3,,,,,
Hatchery,Hatchery,3,3,2025-07-23,morning,5.19,28.1,6.93,5.0,,,
Hatchery,Hatchery,3,3,2025-07-24,afternoon,5.44,29.6,,,,,
Hatchery,Hatchery,3,3,2025-07-24,morning,7.66,28.9,,,,,
Hatchery,Hatchery,3,3,2025-07-25,afternoon,5.02,29.3,,,,,
Hatchery,Hatchery,3,3,2025-07-28,afternoon,3.75,29.2,,,,,
Hatchery,Hatchery,3,3,2025-07-28,morning,4.22,28.1,,,,,
Hatchery,Hatchery,3,3,2025-07-29,afternoon,4.98,31.6,,,,,
Hatchery,Hatchery,3,3,2025-07-29,morning,5.64,31.6,,,,,
Hatchery,Hatchery,3,3,2025-07-30,afternoon,6.36,29.8,,,,,
Hatchery,Hatchery,4,4,2025-07-10,afternoon,6.96,28.1,,,,,
Hatchery,Hatchery,4,4,2025-07-10,morning,6.8,27.9,7.12,0.89,0.9,0.01,
Hatchery,Hatchery,4,4,2025-07-11,afternoon,6.49,28.3,,,,,
Hatchery,Hatchery,4,4,2025-07-11,morning,7.22,27.2,7.0,3.0,8.0,0.05,
Hatchery,Hatchery,4,4,2025-07-12,afternoon,5.53,28.6,,,,,
Hatchery,Hatchery,4,4,2025-07-12,morning,5.81,27.7,,,,,
Hatchery,Hatchery,4,4,2025-07-13,afternoon,5.86,27.9,,,,,
Hatchery,Hatchery,4,4,2025-07-13,morning,5.78,27.2,7.01,5.2,0.9,0.012,
Hatchery,Hatchery,4,4,2025-07-14,afternoon,5.63,28.5,,,,,
Hatchery,Hatchery,4,4,2025-07-14,morning,5.72,27.2,8.05,2.07,1.5,0.022,
Hatchery,Hatchery,4,4,2025-07-15,afternoon,5.98,28.6,,,,,
Hatchery,Hatchery,4,4,2025-07-15,morning,6.32,27.8,6.97,0.73,0.2,0.032,
Hatchery,Hatchery,4,4,2025-07-16,afternoon,5.71,31.0,,,,,
Hatchery,Hatchery,4,4,2025-07-16,morning,6.42,27.5,7.26,1.11,0.0,0.081,
Hatchery,Hatchery,4,4,2025-07-17,afternoon,5.67,29.6,,,,,
Hatchery,Hatchery,4,4,2025-07-17,morning,5.99,29.1,7.17,1.1,0.5,0.029,
Hatchery,Hatchery,4,4,2025-07-18,afternoon,6.12,29.5,,,,,
Hatchery,Hatchery,4,4,2025-07-18,morning,6.39,28.6,7.58,2.23,0.9,0.086,
Hatchery,Hatchery,4,4,2025-07-20,morning,,,7.0,2.5,,,
Hatchery,Hatchery,4,4,2025-07-21,afternoon,5.67,29.0,,,,,
Hatchery,Hatchery,4,4,2025-07-21,morning,6.9,27.9,7.56,4.1,4.4,1.7,
Hatchery,Hatchery,4,4,2025-07-22,afternoon,5.01,29.0,7.31,5.4,,,
Hatchery,Hatchery,4,4,2025-07-22,morning,5.57,27.9,,,,,
Hatchery,Hatchery,4,4,2025-07-23,afternoon,6.94,31.2,,,,,
Hatchery,Hatchery,4,4,2025-07-23,morning,5.52,28.1,7.14,6.3,,,
Hatchery,Hatchery,4,4,2025-07-24,afternoon,6.22,29.6,,,,,
Hatchery,Hatchery,4,4,2025-07-24,morning,8.27,28.9,,,,,
Hatchery,Hatchery,4,4,2025-07-25,afternoon,5.85,29.4,,,,,
Hatchery,Hatchery,4,4,2025-07-28,afternoon,4.28,29.1,,,,,
Hatchery,Hatchery,4,4,2025-07-28,morning,4.71,28.0,,,,,
Hatchery,Hatchery,4,4,2025-07-29,afternoon,5.54,31.6,,,,,
Hatchery,Hatchery,4,4,2025-07-29,morning,5.95,31.5,,,,,
