survey_id,trip_id,landing_date,gaul_1_code,gaul_1_name,gaul_2_code,gaul_2_name,n_fishers,trip_duration_hrs,gear,vessel_type,catch_habitat,catch_outcome,n_catch,catch_taxon,scientific_name,length_cm,catch_kg,catch_price,tot_catch_kg,tot_catch_price
apobg7g9x9c5ZqHbcn69T3,TRIP_771288152,2026-03-28,1492,Sofala,104411,Buzi,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_771293808,2026-04-28,1490,Nampula,104371,Angoche,3,11,Gill Net,Motorized Boat,Open sea,1,1,PNI,Penaeus indicus,,250,,250,6500
apobg7g9x9c5ZqHbcn69T3,TRIP_771295641,2026-04-28,1494,Zambézia,104458,Pebane,3,5.93333333333333,Gill Net,Planked Canoe,Open sea,1,1,ILS,Sillago sihama,,12,,12,500
apobg7g9x9c5ZqHbcn69T3,TRIP_771299636,2026-04-28,1494,Zambézia,104458,Pebane,3,5.7,Gill Net,Planked Canoe,Open sea,1,1,PEO,Pellona ditchela,,15,,15,800
apobg7g9x9c5ZqHbcn69T3,TRIP_771299640,2026-04-28,1490,Nampula,104371,Angoche,3,10,Gill Net,Motorized Boat,Open sea,1,1,PNI,Penaeus indicus,,160,,160,7500
apobg7g9x9c5ZqHbcn69T3,TRIP_771300902,2026-04-28,1490,Nampula,104371,Angoche,3,9,Gill Net,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,40,,40,9000
apobg7g9x9c5ZqHbcn69T3,TRIP_771302319,2026-04-28,1490,Nampula,104371,Angoche,3,9,Gill Net,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,40,,40,7500
apobg7g9x9c5ZqHbcn69T3,TRIP_771305413,2026-04-28,1490,Nampula,104371,Angoche,3,8,Gill Net,Motorized Boat,Open sea,1,1,PNI,Penaeus indicus,,250,,250,8000
apobg7g9x9c5ZqHbcn69T3,TRIP_771306280,2026-04-28,1484,Cabo Delgado,104308,Ibo,22,7,Trawl Net,Motorized Boat,Open sea,1,1,IUU,Siganus sutor,,75,,75,2000
apobg7g9x9c5ZqHbcn69T3,TRIP_771306488,2026-04-28,1494,Zambézia,104458,Pebane,3,5.7,Gill Net,Planked Canoe,Open sea,1,1,ILS,Sillago sihama,,30,,30,700
apobg7g9x9c5ZqHbcn69T3,TRIP_771307785,2026-04-28,1490,Nampula,104371,Angoche,3,10,Gill Net,Motorized Boat,Open sea,1,1,RFQ,Parupeneus indicus,,40,,40,5900
apobg7g9x9c5ZqHbcn69T3,TRIP_771309556,2026-04-28,1490,Nampula,104371,Angoche,3,11,Gill Net,Motorized Boat,Open sea,1,1,PNI,Penaeus indicus,,90,,90,6900
apobg7g9x9c5ZqHbcn69T3,TRIP_771310920,2026-04-28,1494,Zambézia,104458,Pebane,3,4.78333333333333,Gill Net,Planked Canoe,Open sea,1,1,ILS,Sillago sihama,,30,,30,1600
apobg7g9x9c5ZqHbcn69T3,TRIP_771312092,2026-04-28,1490,Nampula,104371,Angoche,3,10,Gill Net,Motorized Boat,Open sea,1,1,SCD,Portunus pelagicus,,40,,40,8600
apobg7g9x9c5ZqHbcn69T3,TRIP_771315397,2026-04-28,1494,Zambézia,104458,Pebane,3,6.96666666666667,Gill Net,Planked Canoe,Open sea,1,1,HIX,Hilsa kelee,,30,,30,1200
apobg7g9x9c5ZqHbcn69T3,TRIP_771318588,2026-04-28,1494,Zambézia,104458,Pebane,3,6,Gill Net,,Open sea,1,1,ILS,Sillago sihama,,30,,30,1100
apobg7g9x9c5ZqHbcn69T3,TRIP_771319318,2026-04-28,1490,Nampula,104371,Angoche,3,12,Gill Net,Motorized Boat,Open sea,1,1,PNI,Penaeus indicus,,160,,160,8500
apobg7g9x9c5ZqHbcn69T3,TRIP_771323553,2026-04-28,1494,Zambézia,104458,Pebane,3,9.05,Gill Net,Planked Canoe,Open sea,1,1,HIX,Hilsa kelee,,25,,25,1200
apobg7g9x9c5ZqHbcn69T3,TRIP_771326189,2026-04-28,1494,Zambézia,104458,Pebane,3,6.9,Gill Net,,Open sea,1,1,HIX,Hilsa kelee,,35,,35,1500
apobg7g9x9c5ZqHbcn69T3,TRIP_771403673,2026-04-28,1486,Gaza,104336,Xai-Xai,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_771488175,2026-04-28,1492,Sofala,104410,Beira,6,7.45,Gill Net,Flat Boat,Estuary,1,1,HIX,Hilsa kelee,,280,,280,20000
apobg7g9x9c5ZqHbcn69T3,TRIP_771488182,2026-04-28,1492,Sofala,104410,Beira,6,6.85,Gill Net,Flat Boat,Estuary,1,1,HIX,Hilsa kelee,,105,,105,7500
apobg7g9x9c5ZqHbcn69T3,TRIP_771488199,2026-04-28,1492,Sofala,104410,Beira,7,8.1,Trawl Net,Flat Boat,Estuary,1,1,NAP,Parapenaeopsis sculptilis,,25,,271.113137374931,23000
apobg7g9x9c5ZqHbcn69T3,TRIP_771488199,2026-04-28,1492,Sofala,104410,Beira,7,8.1,Trawl Net,Flat Boat,Estuary,1,2,LKR,Otolithes ruber,,1,,271.113137374931,23000
apobg7g9x9c5ZqHbcn69T3,TRIP_771488199,2026-04-28,1492,Sofala,104410,Beira,7,8.1,Trawl Net,Flat Boat,Estuary,1,3,LHT,Trichiurus lepturus,45,0.113137374930877,,271.113137374931,23000
apobg7g9x9c5ZqHbcn69T3,TRIP_771488199,2026-04-28,1492,Sofala,104410,Beira,7,8.1,Trawl Net,Flat Boat,Estuary,1,4,MZZ,Actinopterygii,,245,,271.113137374931,23000
apobg7g9x9c5ZqHbcn69T3,TRIP_771488205,2026-04-28,1492,Sofala,104410,Beira,6,8.45,Gill Net,Flat Boat,Estuary,1,1,HIX,Hilsa kelee,,315,,315,22000
apobg7g9x9c5ZqHbcn69T3,TRIP_771661671,2026-04-29,1494,Zambézia,104459,Quelimane,15,7.11666666666667,Trawl Net,Motorized Boat,Open sea,1,1,LJF,Lutjanus fulviflamma,,350,,700,8000
apobg7g9x9c5ZqHbcn69T3,TRIP_771661671,2026-04-29,1494,Zambézia,104459,Quelimane,15,7.11666666666667,Trawl Net,Motorized Boat,Open sea,1,2,LJF,Lutjanus fulviflamma,,350,,700,8000
apobg7g9x9c5ZqHbcn69T3,TRIP_771706150,2026-04-29,1490,Nampula,104371,Angoche,3,6,Hand Line,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,40,,40,6500
apobg7g9x9c5ZqHbcn69T3,TRIP_771708494,2026-04-29,1490,Nampula,104371,Angoche,3,10,Gill Net,Motorized Boat,Intertidal zone,1,1,ILS,Sillago sihama,,40,,40,7500
apobg7g9x9c5ZqHbcn69T3,TRIP_771709866,2026-04-29,1490,Nampula,104371,Angoche,4,7,Trawl Net,Motorized Boat,Estuary,1,1,ILS,Sillago sihama,,40,,40,5800
apobg7g9x9c5ZqHbcn69T3,TRIP_771711975,2026-04-29,1490,Nampula,104371,Angoche,3,7,Gill Net,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,40,,40,5600
apobg7g9x9c5ZqHbcn69T3,TRIP_771714614,2026-04-29,1490,Nampula,104371,Angoche,3,9,Gill Net,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,10,,10,6500
apobg7g9x9c5ZqHbcn69T3,TRIP_771719415,2026-04-29,1490,Nampula,104371,Angoche,3,9,Gill Net,Motorized Boat,Open sea,1,1,FIO,Fistularia commersonii,,40,,40,9500
apobg7g9x9c5ZqHbcn69T3,TRIP_771721172,2026-04-29,1490,Nampula,104371,Angoche,3,11,Gill Net,Motorized Boat,Open sea,1,1,SCD,Portunus pelagicus,,40,,40,5000
apobg7g9x9c5ZqHbcn69T3,TRIP_771724149,2026-04-29,1490,Nampula,104371,Angoche,3,11,Gill Net,Motorized Boat,Open sea,1,1,FIT,Fistularia spp,,40,,40,6500
apobg7g9x9c5ZqHbcn69T3,TRIP_771732788,2026-04-29,1490,Nampula,104371,Angoche,23,11,Purse Seine,Motorized Boat,Open sea,1,1,CJV,Caesio varilineata,,90,,90,49000
apobg7g9x9c5ZqHbcn69T3,TRIP_771759170,2026-04-29,1494,Zambézia,104459,Quelimane,2,8.96666666666667,Long Line,Motorized Boat,Open sea,0,,,,,0,,0,0
apobg7g9x9c5ZqHbcn69T3,TRIP_771776842,2026-04-29,1486,Gaza,104336,Xai-Xai,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_772065073,2026-04-14,1486,Gaza,104336,Xai-Xai,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_772122660,2026-04-30,1494,Zambézia,104459,Quelimane,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_772129108,2026-04-30,1486,Gaza,104336,Xai-Xai,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_772231363,2026-04-30,1486,Gaza,104336,Xai-Xai,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_772522606,2026-05-01,1486,Gaza,104336,Xai-Xai,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_773081142,2026-05-04,1486,Gaza,104336,Xai-Xai,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_773160793,2026-04-30,1485,Cidade De Maputo,104322,Cidade De Maputo,6,16.9333333333333,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,800,,800,22000
apobg7g9x9c5ZqHbcn69T3,TRIP_773160808,2026-04-30,1485,Cidade De Maputo,104322,Cidade De Maputo,7,24.05,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,864,,864,18000
apobg7g9x9c5ZqHbcn69T3,TRIP_773160821,2026-04-30,1485,Cidade De Maputo,104322,Cidade De Maputo,6,18.9166666666667,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,670,,670,16000
apobg7g9x9c5ZqHbcn69T3,TRIP_773160838,2026-04-30,1485,Cidade De Maputo,104322,Cidade De Maputo,6,21.0333333333333,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,500,,500,10000
apobg7g9x9c5ZqHbcn69T3,TRIP_773160849,2026-05-04,1485,Cidade De Maputo,104322,Cidade De Maputo,6,18.0166666666667,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,156,,156,9000
apobg7g9x9c5ZqHbcn69T3,TRIP_773160864,2026-05-04,1485,Cidade De Maputo,104322,Cidade De Maputo,6,15.2,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,560,,560,12000
apobg7g9x9c5ZqHbcn69T3,TRIP_773160877,2026-05-04,1485,Cidade De Maputo,104322,Cidade De Maputo,5,19,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,380,,380,7500
apobg7g9x9c5ZqHbcn69T3,TRIP_773355396,2026-05-05,1484,Cabo Delgado,104320,Pemba,6,5.51666666666667,Purse Seine,Motorized Boat,Open sea,1,1,SDB,Sardinella albella,,30,,30,4000
apobg7g9x9c5ZqHbcn69T3,TRIP_773358171,2026-05-05,1484,Cabo Delgado,104320,Pemba,17,5.61666666666667,Purse Seine,Motorized Boat,Open sea,1,1,HHF,Hemiramphus far,,30,,30,5000
apobg7g9x9c5ZqHbcn69T3,TRIP_773359683,2026-05-05,1484,Cabo Delgado,104320,Pemba,3,6.18333333333333,Gill Net,Dugout Canoe,Open sea,1,1,HAX,Hemiramphus spp,,30,,30,5500
apobg7g9x9c5ZqHbcn69T3,TRIP_773507499,2026-04-30,1484,Cabo Delgado,104308,Ibo,25,6,Trawl Net,Motorized Boat,Open sea,1,1,LTS,Lethrinus lentjan,,200,,200,7500
apobg7g9x9c5ZqHbcn69T3,TRIP_773507518,2026-05-05,1484,Cabo Delgado,104308,Ibo,16,8,Trawl Net,Motorized Boat,Open sea,1,1,SZX,Saurida spp,,1500,,1500,12000
apobg7g9x9c5ZqHbcn69T3,TRIP_773522230,2026-05-05,1486,Gaza,104336,Xai-Xai,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_773529689,2026-05-05,1490,Nampula,104383,Moma,3,8.35,Gill Net,Planked Canoe,Open sea,1,1,HIX,Hilsa kelee,,84,,84,750
apobg7g9x9c5ZqHbcn69T3,TRIP_773623290,2026-05-05,1487,Inhambane,104342,Inhassoro,10,28.65,Hand Line,Motorized Boat,Rocky area / Reef base,1,1,MAX,Scombridae,,32,,68,12000
apobg7g9x9c5ZqHbcn69T3,TRIP_773623290,2026-05-05,1487,Inhambane,104342,Inhassoro,10,28.65,Hand Line,Motorized Boat,Rocky area / Reef base,1,2,DGP,Diagramma pictum,,15,,68,12000
apobg7g9x9c5ZqHbcn69T3,TRIP_773623290,2026-05-05,1487,Inhambane,104342,Inhassoro,10,28.65,Hand Line,Motorized Boat,Rocky area / Reef base,1,3,SNA,Lutjanus spp,,21,,68,12000
apobg7g9x9c5ZqHbcn69T3,TRIP_773834876,2026-05-06,1490,Nampula,104371,Angoche,9,5,Trawl Net,Motorized Boat,Estuary,1,1,ILS,Sillago sihama,,90,,90,5800
apobg7g9x9c5ZqHbcn69T3,TRIP_773837942,2026-05-06,1490,Nampula,104371,Angoche,2,7,Hand Line,Motorized Boat,Open sea,1,1,EPV,Epinephelus rivulatus,,10,,10,6500
apobg7g9x9c5ZqHbcn69T3,TRIP_773839564,2026-05-06,1490,Nampula,104371,Angoche,3,12,Gill Net,Motorized Boat,Open sea,1,1,UTI,Secutor insidiator,,160,,160,7000
apobg7g9x9c5ZqHbcn69T3,TRIP_773845657,2026-05-06,1490,Nampula,104371,Angoche,3,10,Hand Line,Motorized Boat,Open sea,1,1,EZP,Epinephelus melanostigma,,80,,80,25000
apobg7g9x9c5ZqHbcn69T3,TRIP_773848063,2026-05-06,1490,Nampula,104371,Angoche,3,11,Hand Line,Motorized Boat,Open sea,1,1,VRA,Variola albimarginata,,50,,50,5800
apobg7g9x9c5ZqHbcn69T3,TRIP_773890013,2026-05-06,1486,Gaza,104336,Xai-Xai,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_773951647,2026-05-06,1490,Nampula,104371,Angoche,6,5,Trawl Net,Motorized Boat,Estuary,1,1,UTI,Secutor insidiator,,160,,160,9500
apobg7g9x9c5ZqHbcn69T3,TRIP_773951653,2026-05-06,1490,Nampula,104371,Angoche,2,11,Hand Line,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,90,,90,6500
apobg7g9x9c5ZqHbcn69T3,TRIP_774213876,2026-05-07,1490,Nampula,104371,Angoche,3,12,Gill Net,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,160,,160,6800
apobg7g9x9c5ZqHbcn69T3,TRIP_774214070,2026-05-07,1486,Gaza,104336,Xai-Xai,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_774221117,2026-05-07,1490,Nampula,104375,Larde,3,8.95,Gill Net,Planked Canoe,Open sea,1,1,HES,Herklotsichthys quadrimaculat.,,20,,20,3500
apobg7g9x9c5ZqHbcn69T3,TRIP_774225933,2026-05-07,1490,Nampula,104375,Larde,3,4,Gill Net,Dugout Canoe,Estuary,1,1,HIX,Hilsa kelee,,30,,30,3750
apobg7g9x9c5ZqHbcn69T3,TRIP_774228256,2026-05-07,1490,Nampula,104371,Angoche,3,10,Gill Net,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,10,,10,6500
apobg7g9x9c5ZqHbcn69T3,TRIP_774230469,2026-05-07,1490,Nampula,104371,Angoche,6,4,Trawl Net,Motorized Boat,Estuary,1,1,SDB,Sardinella albella,,40,,40,5000
apobg7g9x9c5ZqHbcn69T3,TRIP_774232082,2026-05-07,1490,Nampula,104371,Angoche,16,8,Trawl Net,Motorized Boat,Estuary,1,1,ILS,Sillago sihama,,40,,40,8900
apobg7g9x9c5ZqHbcn69T3,TRIP_774234163,2026-05-07,1490,Nampula,104371,Angoche,5,5,Trawl Net,Motorized Boat,Estuary,1,1,UPG,Upeneus arge,,40,,40,5000
apobg7g9x9c5ZqHbcn69T3,TRIP_774238085,2026-05-07,1490,Nampula,104375,Larde,3,8.7,Gill Net,Planked Canoe,Estuary,1,1,MET,Metapenaeus spp,,1,,1,1700
apobg7g9x9c5ZqHbcn69T3,TRIP_774241620,2026-05-07,1490,Nampula,104371,Angoche,3,12,Gill Net,Motorized Boat,Open sea,1,1,FIT,Fistularia spp,,90,,90,6800
apobg7g9x9c5ZqHbcn69T3,TRIP_774316669,2026-05-05,1485,Cidade De Maputo,104322,Cidade De Maputo,6,16.1166666666667,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,144,,144,8000
apobg7g9x9c5ZqHbcn69T3,TRIP_774316675,2026-05-05,1485,Cidade De Maputo,104322,Cidade De Maputo,6,21.1333333333333,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,120,,120,7500
apobg7g9x9c5ZqHbcn69T3,TRIP_774316677,2026-05-07,1485,Cidade De Maputo,104322,Cidade De Maputo,6,18.8333333333333,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,84,,84,4000
apobg7g9x9c5ZqHbcn69T3,TRIP_774316685,2026-05-07,1485,Cidade De Maputo,104322,Cidade De Maputo,6,17.8666666666667,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,500,,500,10000
apobg7g9x9c5ZqHbcn69T3,TRIP_774316696,2026-05-07,1485,Cidade De Maputo,104322,Cidade De Maputo,6,19,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,300,,300,12000
apobg7g9x9c5ZqHbcn69T3,TRIP_774316706,2026-05-07,1485,Cidade De Maputo,104322,Cidade De Maputo,6,20,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,460,,460,9500
apobg7g9x9c5ZqHbcn69T3,TRIP_774526851,2026-05-08,1490,Nampula,104371,Angoche,3,6,Hand Line,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,10,,10,6500
apobg7g9x9c5ZqHbcn69T3,TRIP_774529578,2026-05-08,1490,Nampula,104371,Angoche,3,9,Hand Line,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,40,,40,9000
apobg7g9x9c5ZqHbcn69T3,TRIP_774531423,2026-05-08,1490,Nampula,104371,Angoche,9,5,Trawl Net,Motorized Boat,Estuary,1,1,ILS,Sillago sihama,,40,,40,5000
apobg7g9x9c5ZqHbcn69T3,TRIP_774534438,2026-05-08,1490,Nampula,104371,Angoche,3,9,Hand Line,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,40,,40,6000
apobg7g9x9c5ZqHbcn69T3,TRIP_774609223,2026-05-08,1485,Cidade De Maputo,104322,Cidade De Maputo,6,18.0166666666667,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,180,,180,9000
apobg7g9x9c5ZqHbcn69T3,TRIP_774609230,2026-05-08,1485,Cidade De Maputo,104322,Cidade De Maputo,7,16.3333333333333,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,192,,192,11000
apobg7g9x9c5ZqHbcn69T3,TRIP_774609239,2026-05-08,1485,Cidade De Maputo,104322,Cidade De Maputo,6,14.8166666666667,Gill Net,Motorized Boat,Open sea,1,1,HIX,Hilsa kelee,,540,,540,15000
apobg7g9x9c5ZqHbcn69T3,TRIP_775095832,2026-05-11,1484,Cabo Delgado,104320,Pemba,1,3.93333333333333,Hand Line,Dugout Canoe,Open sea,1,1,LTQ,Lethrinus mahsena,,7,,8,1100
apobg7g9x9c5ZqHbcn69T3,TRIP_775095832,2026-05-11,1484,Cabo Delgado,104320,Pemba,1,3.93333333333333,Hand Line,Dugout Canoe,Open sea,1,2,LHN,Lethrinus nebulosus,,1,,8,1100
apobg7g9x9c5ZqHbcn69T3,TRIP_775134274,2026-05-11,1492,Sofala,104411,Buzi,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_775148224,2026-05-11,1484,Cabo Delgado,104320,Pemba,16,6.16666666666667,Gill Net,Motorized Boat,Open sea,1,1,GBA,Sphyraena barracuda,,60,,60,10000
apobg7g9x9c5ZqHbcn69T3,TRIP_775151350,2026-03-11,1484,Cabo Delgado,104320,Pemba,14,6.33333333333333,Gill Net,Motorized Boat,Open sea,1,1,SDB,Sardinella albella,,30,,60,1
apobg7g9x9c5ZqHbcn69T3,TRIP_775151350,2026-03-11,1484,Cabo Delgado,104320,Pemba,14,6.33333333333333,Gill Net,Motorized Boat,Open sea,1,2,SDB,Sardinella albella,,30,,60,1
apobg7g9x9c5ZqHbcn69T3,TRIP_775153936,2026-05-11,1484,Cabo Delgado,104320,Pemba,1,6.51666666666667,Hand Line,Dugout Canoe,Open sea,1,1,EJT,Sepia australis,,5,,5,1500
apobg7g9x9c5ZqHbcn69T3,TRIP_775156940,2026-05-11,1484,Cabo Delgado,104320,Pemba,1,7.28333333333333,Hand Line,Dugout Canoe,Open sea,1,1,HHF,Hemiramphus far,,30,,60,5000
apobg7g9x9c5ZqHbcn69T3,TRIP_775156940,2026-05-11,1484,Cabo Delgado,104320,Pemba,1,7.28333333333333,Hand Line,Dugout Canoe,Open sea,1,2,HHF,Hemiramphus far,,30,,60,5000
apobg7g9x9c5ZqHbcn69T3,TRIP_775161271,2026-03-04,1484,Cabo Delgado,104320,Pemba,7,6.55,Gill Net,Motorized Boat,Open sea,1,1,EFZ,Cheilopogon cyanopterus,,150,,180,20000
apobg7g9x9c5ZqHbcn69T3,TRIP_775161271,2026-03-04,1484,Cabo Delgado,104320,Pemba,7,6.55,Gill Net,Motorized Boat,Open sea,1,2,EFZ,Cheilopogon cyanopterus,,30,,180,20000
apobg7g9x9c5ZqHbcn69T3,TRIP_775184102,2026-05-11,1490,Nampula,104371,Angoche,3,9,Gill Net,Motorized Boat,Open sea,1,1,SCD,Portunus pelagicus,,10,,10,6500
apobg7g9x9c5ZqHbcn69T3,TRIP_775188051,2026-05-11,1490,Nampula,104371,Angoche,3,10,Gill Net,Motorized Boat,Open sea,1,1,UTI,Secutor insidiator,,40,,40,6900
apobg7g9x9c5ZqHbcn69T3,TRIP_775190106,2026-05-11,1490,Nampula,104371,Angoche,2,10,Hand Line,Motorized Boat,Open sea,1,1,LVK,Lutjanus kasmira,,40,,40,5000
apobg7g9x9c5ZqHbcn69T3,TRIP_775191246,2026-05-11,1484,Cabo Delgado,104320,Pemba,1,8.23333333333333,Hand Line,Dugout Canoe,Open sea,1,1,NGU,Carangoides fulvoguttatus,,22,,22,1700
apobg7g9x9c5ZqHbcn69T3,TRIP_775191819,2026-05-11,1490,Nampula,104371,Angoche,2,10,Hand Line,Motorized Boat,Open sea,1,1,EEA,Epinephelus fasciatus,,20,,20,5600
apobg7g9x9c5ZqHbcn69T3,TRIP_775194216,2026-05-11,1490,Nampula,104371,Angoche,6,10,Spear Gun,Motorized Boat,Open sea,1,1,ULY,Calotomus spinidens,,30,,60,9500
apobg7g9x9c5ZqHbcn69T3,TRIP_775194216,2026-05-11,1490,Nampula,104371,Angoche,6,10,Spear Gun,Motorized Boat,Open sea,1,2,ECG,Cheilopogon nigricans,,30,,60,9500
apobg7g9x9c5ZqHbcn69T3,TRIP_775200215,2026-05-11,1490,Nampula,104371,Angoche,2,9,Hand Line,Motorized Boat,Open sea,1,1,ILS,Sillago sihama,,40,,40,6000
apobg7g9x9c5ZqHbcn69T3,TRIP_775270240,2026-05-11,1490,Nampula,104383,Moma,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_775287666,2026-05-11,1492,Sofala,104410,Beira,6,9.25,Gill Net,Flat Boat,Estuary,1,1,HIX,Hilsa kelee,,770,,770,22000
apobg7g9x9c5ZqHbcn69T3,TRIP_775287678,2026-05-11,1492,Sofala,104410,Beira,6,9.68333333333333,Gill Net,Flat Boat,Estuary,1,1,HIX,Hilsa kelee,,1225,,1225,35000
apobg7g9x9c5ZqHbcn69T3,TRIP_775287691,2026-05-11,1492,Sofala,104410,Beira,7,9.61666666666667,Gill Net,Flat Boat,Estuary,1,1,HIX,Hilsa kelee,,1435,,1435,41000
apobg7g9x9c5ZqHbcn69T3,TRIP_775308190,2026-05-11,1486,Gaza,104336,Xai-Xai,,,,,,,,,,,,,,
apobg7g9x9c5ZqHbcn69T3,TRIP_775347626,2026-05-11,1485,Cidade De Maputo,104322,Cidade De Maputo,3,6.23333333333333,Trawl Net,Motorized Boat,Open sea,1,1,GTF,Rhinobatidae,,8,,23,10000
apobg7g9x9c5ZqHbcn69T3,TRIP_775347626,2026-05-11,1485,Cidade De Maputo,104322,Cidade De Maputo,3,6.23333333333333,Trawl Net,Motorized Boat,Open sea,1,2,LOJ,Panulirus longipes,,15,,23,10000
apobg7g9x9c5ZqHbcn69T3,TRIP_775347629,2026-05-11,1485,Cidade De Maputo,104322,Cidade De Maputo,6,4.83333333333333,Trawl Net,Flat Boat,Open sea,1,1,MUF,Mugil cephalus,,5,,5,500
apobg7g9x9c5ZqHbcn69T3,TRIP_775347640,2026-05-11,1485,Cidade De Maputo,104322,Cidade De Maputo,5,0.35,Trawl Net,Flat Boat,Open sea,1,1,LKR,Otolithes ruber,,4,,5,2000
apobg7g9x9c5ZqHbcn69T3,TRIP_775347640,2026-05-11,1485,Cidade De Maputo,104322,Cidade De Maputo,5,0.35,Trawl Net,Flat Boat,Open sea,1,2,ILS,Sillago sihama,,1,,5,2000
apobg7g9x9c5ZqHbcn69T3,TRIP_775347648,2026-05-11,1485,Cidade De Maputo,104322,Cidade De Maputo,5,8.51666666666667,Trawl Net,Motorized Boat,Open sea,1,1,MPN,Metapenaeus monoceros,,12,,12,2000
apobg7g9x9c5ZqHbcn69T3,TRIP_775439215,2026-05-12,1490,Nampula,104383,Moma,5,3.11666666666667,Gill Net,Motorized Boat,Open sea,1,1,MAX,Scombridae,,95,,210.022642737612,3460
apobg7g9x9c5ZqHbcn69T3,TRIP_775439215,2026-05-12,1490,Nampula,104383,Moma,5,3.11666666666667,Gill Net,Motorized Boat,Open sea,1,2,KAK,Scomberomorus plurilineatus,,105,,210.022642737612,3460
apobg7g9x9c5ZqHbcn69T3,TRIP_775439215,2026-05-12,1490,Nampula,104383,Moma,5,3.11666666666667,Gill Net,Motorized Boat,Open sea,1,3,CNU,Chirocentrus nudus,55,3.32976538921881,,210.022642737612,3460
apobg7g9x9c5ZqHbcn69T3,TRIP_775439215,2026-05-12,1490,Nampula,104383,Moma,5,3.11666666666667,Gill Net,Motorized Boat,Open sea,1,3,CNU,Chirocentrus nudus,65,2.67563910001555,,210.022642737612,3460
apobg7g9x9c5ZqHbcn69T3,TRIP_775439215,2026-05-12,1490,Nampula,104383,Moma,5,3.11666666666667,Gill Net,Motorized Boat,Open sea,1,3,CNU,Chirocentrus nudus,75,4.01723824837811,,210.022642737612,3460
apobg7g9x9c5ZqHbcn69T3,TRIP_775475420,2026-04-28,,,,,3,,Gill Net,Dugout Canoe,3,1,1,CFF,Cephalopholis argus,,25,,25,2000
apobg7g9x9c5ZqHbcn69T3,TRIP_775475432,2026-04-30,,,,,2,,Gill Net,Dugout Canoe,3,1,1,BET,Thunnus obesus,,15,,15,3000
apobg7g9x9c5ZqHbcn69T3,TRIP_775475441,2026-05-07,,,,,6,,Gill Net,Dugout Canoe,3,1,1,OBY,Scomberoides lysan,,20,,20,3000
apobg7g9x9c5ZqHbcn69T3,TRIP_775483858,2026-05-12,1484,Cabo Delgado,104320,Pemba,17,4.73333333333333,Trawl Net,Motorized Boat,Open sea,1,1,RUS,Decapterus russelli,,150,,150,22000
apobg7g9x9c5ZqHbcn69T3,TRIP_775486428,2026-05-12,1484,Cabo Delgado,104320,Pemba,18,5,Trawl Net,Motorized Boat,Shore,1,1,SDB,Sardinella albella,,90,,90,9000
